Período;Tasa de desempleo nacional en Porcentaje - Mensual
17/6/2010 0:00;6,2
18/6/2010 0:00;6,2
19/6/2010 0:00;6,2
20/6/2010 0:00;6,2
21/6/2010 0:00;6,2
22/6/2010 0:00;6,2
23/6/2010 0:00;6,2
24/6/2010 0:00;6,2
25/6/2010 0:00;6,2
26/6/2010 0:00;6,2
27/6/2010 0:00;6,2
28/6/2010 0:00;6,2
29/6/2010 0:00;6,2
30/6/2010 0:00;6,2
1/7/2010 0:00;6,2
2/7/2010 0:00;6,2
3/7/2010 0:00;6,2
4/7/2010 0:00;6,2
5/7/2010 0:00;6,2
6/7/2010 0:00;6,2
7/7/2010 0:00;6,2
8/7/2010 0:00;6,2
9/7/2010 0:00;6,2
10/7/2010 0:00;6,2
11/7/2010 0:00;6,2
12/7/2010 0:00;6,2
13/7/2010 0:00;6,2
14/7/2010 0:00;6,2
15/7/2010 0:00;6,2
16/7/2010 0:00;6,2
17/7/2010 0:00;6,2
18/7/2010 0:00;6,2
19/7/2010 0:00;6,2
20/7/2010 0:00;6,2
21/7/2010 0:00;6,2
22/7/2010 0:00;6,2
23/7/2010 0:00;6,2
24/7/2010 0:00;6,2
25/7/2010 0:00;6,2
26/7/2010 0:00;6,2
27/7/2010 0:00;6,2
28/7/2010 0:00;6,2
29/7/2010 0:00;6,2
30/7/2010 0:00;6,2
31/7/2010 0:00;6,2
1/8/2010 0:00;6,2
2/8/2010 0:00;6,2
3/8/2010 0:00;6,2
4/8/2010 0:00;6,2
5/8/2010 0:00;6,2
6/8/2010 0:00;6,2
7/8/2010 0:00;6,2
8/8/2010 0:00;6,2
9/8/2010 0:00;6,2
10/8/2010 0:00;6,2
11/8/2010 0:00;6,2
12/8/2010 0:00;6,2
13/8/2010 0:00;6,2
14/8/2010 0:00;6,2
15/8/2010 0:00;6,2
16/8/2010 0:00;6,2
17/8/2010 0:00;6,2
18/8/2010 0:00;6,2
19/8/2010 0:00;6,2
20/8/2010 0:00;6,2
21/8/2010 0:00;6,2
22/8/2010 0:00;6,2
23/8/2010 0:00;6,2
24/8/2010 0:00;6,2
25/8/2010 0:00;6,2
26/8/2010 0:00;6,2
27/8/2010 0:00;6,2
28/8/2010 0:00;6,2
29/8/2010 0:00;6,2
30/8/2010 0:00;6,2
31/8/2010 0:00;6,2
1/9/2010 0:00;6,2
2/9/2010 0:00;6,2
3/9/2010 0:00;6,2
4/9/2010 0:00;6,2
5/9/2010 0:00;6,2
6/9/2010 0:00;6,2
7/9/2010 0:00;6,2
8/9/2010 0:00;6,2
9/9/2010 0:00;6,2
10/9/2010 0:00;6,2
11/9/2010 0:00;6,2
12/9/2010 0:00;6,2
13/9/2010 0:00;6,2
14/9/2010 0:00;6,2
15/9/2010 0:00;6,2
16/9/2010 0:00;6,2
17/9/2010 0:00;6,2
18/9/2010 0:00;6,2
19/9/2010 0:00;6,2
20/9/2010 0:00;6,2
21/9/2010 0:00;6,2
22/9/2010 0:00;6,2
23/9/2010 0:00;6,2
24/9/2010 0:00;6,2
25/9/2010 0:00;6,2
26/9/2010 0:00;6,2
27/9/2010 0:00;6,2
28/9/2010 0:00;6,2
29/9/2010 0:00;6,2
30/9/2010 0:00;6,2
1/10/2010 0:00;6,2
2/10/2010 0:00;6,2
3/10/2010 0:00;6,2
4/10/2010 0:00;6,2
5/10/2010 0:00;6,2
6/10/2010 0:00;6,2
7/10/2010 0:00;6,2
8/10/2010 0:00;6,2
9/10/2010 0:00;6,2
10/10/2010 0:00;6,2
11/10/2010 0:00;6,2
12/10/2010 0:00;6,2
13/10/2010 0:00;6,2
14/10/2010 0:00;6,2
15/10/2010 0:00;6,2
16/10/2010 0:00;6,2
17/10/2010 0:00;6,2
18/10/2010 0:00;6,2
19/10/2010 0:00;6,2
20/10/2010 0:00;6,2
21/10/2010 0:00;6,2
22/10/2010 0:00;6,2
23/10/2010 0:00;6,2
24/10/2010 0:00;6,2
25/10/2010 0:00;6,2
26/10/2010 0:00;6,2
27/10/2010 0:00;6,2
28/10/2010 0:00;6,2
29/10/2010 0:00;6,2
30/10/2010 0:00;6,2
31/10/2010 0:00;6,2
1/11/2010 0:00;6,2
2/11/2010 0:00;6,2
3/11/2010 0:00;6,2
4/11/2010 0:00;6,2
5/11/2010 0:00;6,2
6/11/2010 0:00;6,2
7/11/2010 0:00;6,2
8/11/2010 0:00;6,2
9/11/2010 0:00;6,2
10/11/2010 0:00;6,2
11/11/2010 0:00;6,2
12/11/2010 0:00;6,2
13/11/2010 0:00;6,2
14/11/2010 0:00;6,2
15/11/2010 0:00;6,2
16/11/2010 0:00;6,2
17/11/2010 0:00;6,2
18/11/2010 0:00;6,2
19/11/2010 0:00;6,2
20/11/2010 0:00;6,2
21/11/2010 0:00;6,2
22/11/2010 0:00;6,2
23/11/2010 0:00;6,2
24/11/2010 0:00;6,2
25/11/2010 0:00;6,2
26/11/2010 0:00;6,2
27/11/2010 0:00;6,2
28/11/2010 0:00;6,2
29/11/2010 0:00;6,2
30/11/2010 0:00;6,2
1/12/2010 0:00;5,01
2/12/2010 0:00;5,01
3/12/2010 0:00;5,01
4/12/2010 0:00;5,01
5/12/2010 0:00;5,01
6/12/2010 0:00;5,01
7/12/2010 0:00;5,01
8/12/2010 0:00;5,01
9/12/2010 0:00;5,01
10/12/2010 0:00;5,01
11/12/2010 0:00;5,01
12/12/2010 0:00;5,01
13/12/2010 0:00;5,01
14/12/2010 0:00;5,01
15/12/2010 0:00;5,01
16/12/2010 0:00;5,01
17/12/2010 0:00;5,01
18/12/2010 0:00;5,01
19/12/2010 0:00;5,01
20/12/2010 0:00;5,01
21/12/2010 0:00;5,01
22/12/2010 0:00;5,01
23/12/2010 0:00;5,01
24/12/2010 0:00;5,01
25/12/2010 0:00;5,01
26/12/2010 0:00;5,01
27/12/2010 0:00;5,01
28/12/2010 0:00;5,01
29/12/2010 0:00;5,01
30/12/2010 0:00;5,01
31/12/2010 0:00;5,01
1/1/2011 0:00;5,01
2/1/2011 0:00;5,01
3/1/2011 0:00;5,01
4/1/2011 0:00;5,01
5/1/2011 0:00;5,01
6/1/2011 0:00;5,01
7/1/2011 0:00;5,01
8/1/2011 0:00;5,01
9/1/2011 0:00;5,01
10/1/2011 0:00;5,01
11/1/2011 0:00;5,01
12/1/2011 0:00;5,01
13/1/2011 0:00;5,01
14/1/2011 0:00;5,01
15/1/2011 0:00;5,01
16/1/2011 0:00;5,01
17/1/2011 0:00;5,01
18/1/2011 0:00;5,01
19/1/2011 0:00;5,01
20/1/2011 0:00;5,01
21/1/2011 0:00;5,01
22/1/2011 0:00;5,01
23/1/2011 0:00;5,01
24/1/2011 0:00;5,01
25/1/2011 0:00;5,01
26/1/2011 0:00;5,01
27/1/2011 0:00;5,01
28/1/2011 0:00;5,01
29/1/2011 0:00;5,01
30/1/2011 0:00;5,01
31/1/2011 0:00;5,01
1/2/2011 0:00;5,01
2/2/2011 0:00;5,01
3/2/2011 0:00;5,01
4/2/2011 0:00;5,01
5/2/2011 0:00;5,01
6/2/2011 0:00;5,01
7/2/2011 0:00;5,01
8/2/2011 0:00;5,01
9/2/2011 0:00;5,01
10/2/2011 0:00;5,01
11/2/2011 0:00;5,01
12/2/2011 0:00;5,01
13/2/2011 0:00;5,01
14/2/2011 0:00;5,01
15/2/2011 0:00;5,01
16/2/2011 0:00;5,01
17/2/2011 0:00;5,01
18/2/2011 0:00;5,01
19/2/2011 0:00;5,01
20/2/2011 0:00;5,01
21/2/2011 0:00;5,01
22/2/2011 0:00;5,01
23/2/2011 0:00;5,01
24/2/2011 0:00;5,01
25/2/2011 0:00;5,01
26/2/2011 0:00;5,01
27/2/2011 0:00;5,01
28/2/2011 0:00;5,01
1/3/2011 0:00;5,01
2/3/2011 0:00;5,01
3/3/2011 0:00;5,01
4/3/2011 0:00;5,01
5/3/2011 0:00;5,01
6/3/2011 0:00;5,01
7/3/2011 0:00;5,01
8/3/2011 0:00;5,01
9/3/2011 0:00;5,01
10/3/2011 0:00;5,01
11/3/2011 0:00;5,01
12/3/2011 0:00;5,01
13/3/2011 0:00;5,01
14/3/2011 0:00;5,01
15/3/2011 0:00;5,01
16/3/2011 0:00;5,01
17/3/2011 0:00;5,01
18/3/2011 0:00;5,01
19/3/2011 0:00;5,01
20/3/2011 0:00;5,01
21/3/2011 0:00;5,01
22/3/2011 0:00;5,01
23/3/2011 0:00;5,01
24/3/2011 0:00;5,01
25/3/2011 0:00;5,01
26/3/2011 0:00;5,01
27/3/2011 0:00;5,01
28/3/2011 0:00;5,01
29/3/2011 0:00;5,01
30/3/2011 0:00;5,01
31/3/2011 0:00;5,01
1/4/2011 0:00;5,01
2/4/2011 0:00;5,01
3/4/2011 0:00;5,01
4/4/2011 0:00;5,01
5/4/2011 0:00;5,01
6/4/2011 0:00;5,01
7/4/2011 0:00;5,01
8/4/2011 0:00;5,01
9/4/2011 0:00;5,01
10/4/2011 0:00;5,01
11/4/2011 0:00;5,01
12/4/2011 0:00;5,01
13/4/2011 0:00;5,01
14/4/2011 0:00;5,01
15/4/2011 0:00;5,01
16/4/2011 0:00;5,01
17/4/2011 0:00;5,01
18/4/2011 0:00;5,01
19/4/2011 0:00;5,01
20/4/2011 0:00;5,01
21/4/2011 0:00;5,01
22/4/2011 0:00;5,01
23/4/2011 0:00;5,01
24/4/2011 0:00;5,01
25/4/2011 0:00;5,01
26/4/2011 0:00;5,01
27/4/2011 0:00;5,01
28/4/2011 0:00;5,01
29/4/2011 0:00;5,01
30/4/2011 0:00;5,01
1/5/2011 0:00;5,01
2/5/2011 0:00;5,01
3/5/2011 0:00;5,01
4/5/2011 0:00;5,01
5/5/2011 0:00;5,01
6/5/2011 0:00;5,01
7/5/2011 0:00;5,01
8/5/2011 0:00;5,01
9/5/2011 0:00;5,01
10/5/2011 0:00;5,01
11/5/2011 0:00;5,01
12/5/2011 0:00;5,01
13/5/2011 0:00;5,01
14/5/2011 0:00;5,01
15/5/2011 0:00;5,01
16/5/2011 0:00;5,01
17/5/2011 0:00;5,01
18/5/2011 0:00;5,01
19/5/2011 0:00;5,01
20/5/2011 0:00;5,01
21/5/2011 0:00;5,01
22/5/2011 0:00;5,01
23/5/2011 0:00;5,01
24/5/2011 0:00;5,01
25/5/2011 0:00;5,01
26/5/2011 0:00;5,01
27/5/2011 0:00;5,01
28/5/2011 0:00;5,01
29/5/2011 0:00;5,01
30/5/2011 0:00;5,01
31/5/2011 0:00;5,01
1/6/2011 0:00;5,02
2/6/2011 0:00;5,02
3/6/2011 0:00;5,02
4/6/2011 0:00;5,02
5/6/2011 0:00;5,02
6/6/2011 0:00;5,02
7/6/2011 0:00;5,02
8/6/2011 0:00;5,02
9/6/2011 0:00;5,02
10/6/2011 0:00;5,02
11/6/2011 0:00;5,02
12/6/2011 0:00;5,02
13/6/2011 0:00;5,02
14/6/2011 0:00;5,02
15/6/2011 0:00;5,02
16/6/2011 0:00;5,02
17/6/2011 0:00;5,02
18/6/2011 0:00;5,02
19/6/2011 0:00;5,02
20/6/2011 0:00;5,02
21/6/2011 0:00;5,02
22/6/2011 0:00;5,02
23/6/2011 0:00;5,02
24/6/2011 0:00;5,02
25/6/2011 0:00;5,02
26/6/2011 0:00;5,02
27/6/2011 0:00;5,02
28/6/2011 0:00;5,02
29/6/2011 0:00;5,02
30/6/2011 0:00;5,02
1/7/2011 0:00;5,02
2/7/2011 0:00;5,02
3/7/2011 0:00;5,02
4/7/2011 0:00;5,02
5/7/2011 0:00;5,02
6/7/2011 0:00;5,02
7/7/2011 0:00;5,02
8/7/2011 0:00;5,02
9/7/2011 0:00;5,02
10/7/2011 0:00;5,02
11/7/2011 0:00;5,02
12/7/2011 0:00;5,02
13/7/2011 0:00;5,02
14/7/2011 0:00;5,02
15/7/2011 0:00;5,02
16/7/2011 0:00;5,02
17/7/2011 0:00;5,02
18/7/2011 0:00;5,02
19/7/2011 0:00;5,02
20/7/2011 0:00;5,02
21/7/2011 0:00;5,02
22/7/2011 0:00;5,02
23/7/2011 0:00;5,02
24/7/2011 0:00;5,02
25/7/2011 0:00;5,02
26/7/2011 0:00;5,02
27/7/2011 0:00;5,02
28/7/2011 0:00;5,02
29/7/2011 0:00;5,02
30/7/2011 0:00;5,02
31/7/2011 0:00;5,02
1/8/2011 0:00;5,02
2/8/2011 0:00;5,02
3/8/2011 0:00;5,02
4/8/2011 0:00;5,02
5/8/2011 0:00;5,02
6/8/2011 0:00;5,02
7/8/2011 0:00;5,02
8/8/2011 0:00;5,02
9/8/2011 0:00;5,02
10/8/2011 0:00;5,02
11/8/2011 0:00;5,02
12/8/2011 0:00;5,02
13/8/2011 0:00;5,02
14/8/2011 0:00;5,02
15/8/2011 0:00;5,02
16/8/2011 0:00;5,02
17/8/2011 0:00;5,02
18/8/2011 0:00;5,02
19/8/2011 0:00;5,02
20/8/2011 0:00;5,02
21/8/2011 0:00;5,02
22/8/2011 0:00;5,02
23/8/2011 0:00;5,02
24/8/2011 0:00;5,02
25/8/2011 0:00;5,02
26/8/2011 0:00;5,02
27/8/2011 0:00;5,02
28/8/2011 0:00;5,02
29/8/2011 0:00;5,02
30/8/2011 0:00;5,02
31/8/2011 0:00;5,02
1/9/2011 0:00;5,02
2/9/2011 0:00;5,02
3/9/2011 0:00;5,02
4/9/2011 0:00;5,02
5/9/2011 0:00;5,02
6/9/2011 0:00;5,02
7/9/2011 0:00;5,02
8/9/2011 0:00;5,02
9/9/2011 0:00;5,02
10/9/2011 0:00;5,02
11/9/2011 0:00;5,02
12/9/2011 0:00;5,02
13/9/2011 0:00;5,02
14/9/2011 0:00;5,02
15/9/2011 0:00;5,02
16/9/2011 0:00;5,02
17/9/2011 0:00;5,02
18/9/2011 0:00;5,02
19/9/2011 0:00;5,02
20/9/2011 0:00;5,02
21/9/2011 0:00;5,02
22/9/2011 0:00;5,02
23/9/2011 0:00;5,02
24/9/2011 0:00;5,02
25/9/2011 0:00;5,02
26/9/2011 0:00;5,02
27/9/2011 0:00;5,02
28/9/2011 0:00;5,02
29/9/2011 0:00;5,02
30/9/2011 0:00;5,02
1/10/2011 0:00;5,02
2/10/2011 0:00;5,02
3/10/2011 0:00;5,02
4/10/2011 0:00;5,02
5/10/2011 0:00;5,02
6/10/2011 0:00;5,02
7/10/2011 0:00;5,02
8/10/2011 0:00;5,02
9/10/2011 0:00;5,02
10/10/2011 0:00;5,02
11/10/2011 0:00;5,02
12/10/2011 0:00;5,02
13/10/2011 0:00;5,02
14/10/2011 0:00;5,02
15/10/2011 0:00;5,02
16/10/2011 0:00;5,02
17/10/2011 0:00;5,02
18/10/2011 0:00;5,02
19/10/2011 0:00;5,02
20/10/2011 0:00;5,02
21/10/2011 0:00;5,02
22/10/2011 0:00;5,02
23/10/2011 0:00;5,02
24/10/2011 0:00;5,02
25/10/2011 0:00;5,02
26/10/2011 0:00;5,02
27/10/2011 0:00;5,02
28/10/2011 0:00;5,02
29/10/2011 0:00;5,02
30/10/2011 0:00;5,02
31/10/2011 0:00;5,02
1/11/2011 0:00;5,02
2/11/2011 0:00;5,02
3/11/2011 0:00;5,02
4/11/2011 0:00;5,02
5/11/2011 0:00;5,02
6/11/2011 0:00;5,02
7/11/2011 0:00;5,02
8/11/2011 0:00;5,02
9/11/2011 0:00;5,02
10/11/2011 0:00;5,02
11/11/2011 0:00;5,02
12/11/2011 0:00;5,02
13/11/2011 0:00;5,02
14/11/2011 0:00;5,02
15/11/2011 0:00;5,02
16/11/2011 0:00;5,02
17/11/2011 0:00;5,02
18/11/2011 0:00;5,02
19/11/2011 0:00;5,02
20/11/2011 0:00;5,02
21/11/2011 0:00;5,02
22/11/2011 0:00;5,02
23/11/2011 0:00;5,02
24/11/2011 0:00;5,02
25/11/2011 0:00;5,02
26/11/2011 0:00;5,02
27/11/2011 0:00;5,02
28/11/2011 0:00;5,02
29/11/2011 0:00;5,02
30/11/2011 0:00;5,02
1/12/2011 0:00;4,2
2/12/2011 0:00;4,2
3/12/2011 0:00;4,2
4/12/2011 0:00;4,2
5/12/2011 0:00;4,2
6/12/2011 0:00;4,2
7/12/2011 0:00;4,2
8/12/2011 0:00;4,2
9/12/2011 0:00;4,2
10/12/2011 0:00;4,2
11/12/2011 0:00;4,2
12/12/2011 0:00;4,2
13/12/2011 0:00;4,2
14/12/2011 0:00;4,2
15/12/2011 0:00;4,2
16/12/2011 0:00;4,2
17/12/2011 0:00;4,2
18/12/2011 0:00;4,2
19/12/2011 0:00;4,2
20/12/2011 0:00;4,2
21/12/2011 0:00;4,2
22/12/2011 0:00;4,2
23/12/2011 0:00;4,2
24/12/2011 0:00;4,2
25/12/2011 0:00;4,2
26/12/2011 0:00;4,2
27/12/2011 0:00;4,2
28/12/2011 0:00;4,2
29/12/2011 0:00;4,2
30/12/2011 0:00;4,2
31/12/2011 0:00;4,2
1/1/2012 0:00;4,2
2/1/2012 0:00;4,2
3/1/2012 0:00;4,2
4/1/2012 0:00;4,2
5/1/2012 0:00;4,2
6/1/2012 0:00;4,2
7/1/2012 0:00;4,2
8/1/2012 0:00;4,2
9/1/2012 0:00;4,2
10/1/2012 0:00;4,2
11/1/2012 0:00;4,2
12/1/2012 0:00;4,2
13/1/2012 0:00;4,2
14/1/2012 0:00;4,2
15/1/2012 0:00;4,2
16/1/2012 0:00;4,2
17/1/2012 0:00;4,2
18/1/2012 0:00;4,2
19/1/2012 0:00;4,2
20/1/2012 0:00;4,2
21/1/2012 0:00;4,2
22/1/2012 0:00;4,2
23/1/2012 0:00;4,2
24/1/2012 0:00;4,2
25/1/2012 0:00;4,2
26/1/2012 0:00;4,2
27/1/2012 0:00;4,2
28/1/2012 0:00;4,2
29/1/2012 0:00;4,2
30/1/2012 0:00;4,2
31/1/2012 0:00;4,2
1/2/2012 0:00;4,2
2/2/2012 0:00;4,2
3/2/2012 0:00;4,2
4/2/2012 0:00;4,2
5/2/2012 0:00;4,2
6/2/2012 0:00;4,2
7/2/2012 0:00;4,2
8/2/2012 0:00;4,2
9/2/2012 0:00;4,2
10/2/2012 0:00;4,2
11/2/2012 0:00;4,2
12/2/2012 0:00;4,2
13/2/2012 0:00;4,2
14/2/2012 0:00;4,2
15/2/2012 0:00;4,2
16/2/2012 0:00;4,2
17/2/2012 0:00;4,2
18/2/2012 0:00;4,2
19/2/2012 0:00;4,2
20/2/2012 0:00;4,2
21/2/2012 0:00;4,2
22/2/2012 0:00;4,2
23/2/2012 0:00;4,2
24/2/2012 0:00;4,2
25/2/2012 0:00;4,2
26/2/2012 0:00;4,2
27/2/2012 0:00;4,2
28/2/2012 0:00;4,2
29/2/2012 0:00;4,2
1/3/2012 0:00;4,2
2/3/2012 0:00;4,2
3/3/2012 0:00;4,2
4/3/2012 0:00;4,2
5/3/2012 0:00;4,2
6/3/2012 0:00;4,2
7/3/2012 0:00;4,2
8/3/2012 0:00;4,2
9/3/2012 0:00;4,2
10/3/2012 0:00;4,2
11/3/2012 0:00;4,2
12/3/2012 0:00;4,2
13/3/2012 0:00;4,2
14/3/2012 0:00;4,2
15/3/2012 0:00;4,2
16/3/2012 0:00;4,2
17/3/2012 0:00;4,2
18/3/2012 0:00;4,2
19/3/2012 0:00;4,2
20/3/2012 0:00;4,2
21/3/2012 0:00;4,2
22/3/2012 0:00;4,2
23/3/2012 0:00;4,2
24/3/2012 0:00;4,2
25/3/2012 0:00;4,2
26/3/2012 0:00;4,2
27/3/2012 0:00;4,2
28/3/2012 0:00;4,2
29/3/2012 0:00;4,2
30/3/2012 0:00;4,2
31/3/2012 0:00;4,2
1/4/2012 0:00;4,2
2/4/2012 0:00;4,2
3/4/2012 0:00;4,2
4/4/2012 0:00;4,2
5/4/2012 0:00;4,2
6/4/2012 0:00;4,2
7/4/2012 0:00;4,2
8/4/2012 0:00;4,2
9/4/2012 0:00;4,2
10/4/2012 0:00;4,2
11/4/2012 0:00;4,2
12/4/2012 0:00;4,2
13/4/2012 0:00;4,2
14/4/2012 0:00;4,2
15/4/2012 0:00;4,2
16/4/2012 0:00;4,2
17/4/2012 0:00;4,2
18/4/2012 0:00;4,2
19/4/2012 0:00;4,2
20/4/2012 0:00;4,2
21/4/2012 0:00;4,2
22/4/2012 0:00;4,2
23/4/2012 0:00;4,2
24/4/2012 0:00;4,2
25/4/2012 0:00;4,2
26/4/2012 0:00;4,2
27/4/2012 0:00;4,2
28/4/2012 0:00;4,2
29/4/2012 0:00;4,2
30/4/2012 0:00;4,2
1/5/2012 0:00;4,2
2/5/2012 0:00;4,2
3/5/2012 0:00;4,2
4/5/2012 0:00;4,2
5/5/2012 0:00;4,2
6/5/2012 0:00;4,2
7/5/2012 0:00;4,2
8/5/2012 0:00;4,2
9/5/2012 0:00;4,2
10/5/2012 0:00;4,2
11/5/2012 0:00;4,2
12/5/2012 0:00;4,2
13/5/2012 0:00;4,2
14/5/2012 0:00;4,2
15/5/2012 0:00;4,2
16/5/2012 0:00;4,2
17/5/2012 0:00;4,2
18/5/2012 0:00;4,2
19/5/2012 0:00;4,2
20/5/2012 0:00;4,2
21/5/2012 0:00;4,2
22/5/2012 0:00;4,2
23/5/2012 0:00;4,2
24/5/2012 0:00;4,2
25/5/2012 0:00;4,2
26/5/2012 0:00;4,2
27/5/2012 0:00;4,2
28/5/2012 0:00;4,2
29/5/2012 0:00;4,2
30/5/2012 0:00;4,2
31/5/2012 0:00;4,2
1/6/2012 0:00;4,11
2/6/2012 0:00;4,11
3/6/2012 0:00;4,11
4/6/2012 0:00;4,11
5/6/2012 0:00;4,11
6/6/2012 0:00;4,11
7/6/2012 0:00;4,11
8/6/2012 0:00;4,11
9/6/2012 0:00;4,11
10/6/2012 0:00;4,11
11/6/2012 0:00;4,11
12/6/2012 0:00;4,11
13/6/2012 0:00;4,11
14/6/2012 0:00;4,11
15/6/2012 0:00;4,11
16/6/2012 0:00;4,11
17/6/2012 0:00;4,11
18/6/2012 0:00;4,11
19/6/2012 0:00;4,11
20/6/2012 0:00;4,11
21/6/2012 0:00;4,11
22/6/2012 0:00;4,11
23/6/2012 0:00;4,11
24/6/2012 0:00;4,11
25/6/2012 0:00;4,11
26/6/2012 0:00;4,11
27/6/2012 0:00;4,11
28/6/2012 0:00;4,11
29/6/2012 0:00;4,11
30/6/2012 0:00;4,11
1/7/2012 0:00;4,11
2/7/2012 0:00;4,11
3/7/2012 0:00;4,11
4/7/2012 0:00;4,11
5/7/2012 0:00;4,11
6/7/2012 0:00;4,11
7/7/2012 0:00;4,11
8/7/2012 0:00;4,11
9/7/2012 0:00;4,11
10/7/2012 0:00;4,11
11/7/2012 0:00;4,11
12/7/2012 0:00;4,11
13/7/2012 0:00;4,11
14/7/2012 0:00;4,11
15/7/2012 0:00;4,11
16/7/2012 0:00;4,11
17/7/2012 0:00;4,11
18/7/2012 0:00;4,11
19/7/2012 0:00;4,11
20/7/2012 0:00;4,11
21/7/2012 0:00;4,11
22/7/2012 0:00;4,11
23/7/2012 0:00;4,11
24/7/2012 0:00;4,11
25/7/2012 0:00;4,11
26/7/2012 0:00;4,11
27/7/2012 0:00;4,11
28/7/2012 0:00;4,11
29/7/2012 0:00;4,11
30/7/2012 0:00;4,11
31/7/2012 0:00;4,11
1/8/2012 0:00;4,11
2/8/2012 0:00;4,11
3/8/2012 0:00;4,11
4/8/2012 0:00;4,11
5/8/2012 0:00;4,11
6/8/2012 0:00;4,11
7/8/2012 0:00;4,11
8/8/2012 0:00;4,11
9/8/2012 0:00;4,11
10/8/2012 0:00;4,11
11/8/2012 0:00;4,11
12/8/2012 0:00;4,11
13/8/2012 0:00;4,11
14/8/2012 0:00;4,11
15/8/2012 0:00;4,11
16/8/2012 0:00;4,11
17/8/2012 0:00;4,11
18/8/2012 0:00;4,11
19/8/2012 0:00;4,11
20/8/2012 0:00;4,11
21/8/2012 0:00;4,11
22/8/2012 0:00;4,11
23/8/2012 0:00;4,11
24/8/2012 0:00;4,11
25/8/2012 0:00;4,11
26/8/2012 0:00;4,11
27/8/2012 0:00;4,11
28/8/2012 0:00;4,11
29/8/2012 0:00;4,11
30/8/2012 0:00;4,11
31/8/2012 0:00;4,11
1/9/2012 0:00;4,11
2/9/2012 0:00;4,11
3/9/2012 0:00;4,11
4/9/2012 0:00;4,11
5/9/2012 0:00;4,11
6/9/2012 0:00;4,11
7/9/2012 0:00;4,11
8/9/2012 0:00;4,11
9/9/2012 0:00;4,11
10/9/2012 0:00;4,11
11/9/2012 0:00;4,11
12/9/2012 0:00;4,11
13/9/2012 0:00;4,11
14/9/2012 0:00;4,11
15/9/2012 0:00;4,11
16/9/2012 0:00;4,11
17/9/2012 0:00;4,11
18/9/2012 0:00;4,11
19/9/2012 0:00;4,11
20/9/2012 0:00;4,11
21/9/2012 0:00;4,11
22/9/2012 0:00;4,11
23/9/2012 0:00;4,11
24/9/2012 0:00;4,11
25/9/2012 0:00;4,11
26/9/2012 0:00;4,11
27/9/2012 0:00;4,11
28/9/2012 0:00;4,11
29/9/2012 0:00;4,11
30/9/2012 0:00;4,11
1/10/2012 0:00;4,11
2/10/2012 0:00;4,11
3/10/2012 0:00;4,11
4/10/2012 0:00;4,11
5/10/2012 0:00;4,11
6/10/2012 0:00;4,11
7/10/2012 0:00;4,11
8/10/2012 0:00;4,11
9/10/2012 0:00;4,11
10/10/2012 0:00;4,11
11/10/2012 0:00;4,11
12/10/2012 0:00;4,11
13/10/2012 0:00;4,11
14/10/2012 0:00;4,11
15/10/2012 0:00;4,11
16/10/2012 0:00;4,11
17/10/2012 0:00;4,11
18/10/2012 0:00;4,11
19/10/2012 0:00;4,11
20/10/2012 0:00;4,11
21/10/2012 0:00;4,11
22/10/2012 0:00;4,11
23/10/2012 0:00;4,11
24/10/2012 0:00;4,11
25/10/2012 0:00;4,11
26/10/2012 0:00;4,11
27/10/2012 0:00;4,11
28/10/2012 0:00;4,11
29/10/2012 0:00;4,11
30/10/2012 0:00;4,11
31/10/2012 0:00;4,11
1/11/2012 0:00;4,11
2/11/2012 0:00;4,11
3/11/2012 0:00;4,11
4/11/2012 0:00;4,11
5/11/2012 0:00;4,11
6/11/2012 0:00;4,11
7/11/2012 0:00;4,11
8/11/2012 0:00;4,11
9/11/2012 0:00;4,11
10/11/2012 0:00;4,11
11/11/2012 0:00;4,11
12/11/2012 0:00;4,11
13/11/2012 0:00;4,11
14/11/2012 0:00;4,11
15/11/2012 0:00;4,11
16/11/2012 0:00;4,11
17/11/2012 0:00;4,11
18/11/2012 0:00;4,11
19/11/2012 0:00;4,11
20/11/2012 0:00;4,11
21/11/2012 0:00;4,11
22/11/2012 0:00;4,11
23/11/2012 0:00;4,11
24/11/2012 0:00;4,11
25/11/2012 0:00;4,11
26/11/2012 0:00;4,11
27/11/2012 0:00;4,11
28/11/2012 0:00;4,11
29/11/2012 0:00;4,11
30/11/2012 0:00;4,11
1/12/2012 0:00;4,12
2/12/2012 0:00;4,12
3/12/2012 0:00;4,12
4/12/2012 0:00;4,12
5/12/2012 0:00;4,12
6/12/2012 0:00;4,12
7/12/2012 0:00;4,12
8/12/2012 0:00;4,12
9/12/2012 0:00;4,12
10/12/2012 0:00;4,12
11/12/2012 0:00;4,12
12/12/2012 0:00;4,12
13/12/2012 0:00;4,12
14/12/2012 0:00;4,12
15/12/2012 0:00;4,12
16/12/2012 0:00;4,12
17/12/2012 0:00;4,12
18/12/2012 0:00;4,12
19/12/2012 0:00;4,12
20/12/2012 0:00;4,12
21/12/2012 0:00;4,12
22/12/2012 0:00;4,12
23/12/2012 0:00;4,12
24/12/2012 0:00;4,12
25/12/2012 0:00;4,12
26/12/2012 0:00;4,12
27/12/2012 0:00;4,12
28/12/2012 0:00;4,12
29/12/2012 0:00;4,12
30/12/2012 0:00;4,12
31/12/2012 0:00;4,12
1/1/2013 0:00;4,12
2/1/2013 0:00;4,12
